"ID"	"R2.D10"	"R2.D21"
"a159982"	9.68388292060135e-09	1.84076136747812e-08
"a16018"	7.60184809267206e-07	8.55954035877325e-07
"a160324"	9.68388292060135e-09	9.2038068373906e-09
"a160576"	1.88835716951726e-07	3.68152273495624e-07
"a160753"	2.1304542425323e-07	2.80716108540413e-07
"a160872"	2.42097073015034e-08	4.6019034186953e-09
"a160944"	7.26291219045102e-08	1.28853295723468e-07
"a16151"	4.35774731427061e-08	1.15047585467382e-07
"a161956"	1.4525824380902e-08	2.30095170934765e-08
"a162024"	7.26291219045102e-08	1.28853295723468e-07
"a162072"	3.87355316824054e-08	5.98247444430389e-08
"a162177"	4.84194146030068e-09	4.14171307682577e-09
"a162521"	1.93677658412027e-08	6.44266478617342e-08
"a162555"	5.56823267934578e-07	4.27977017938663e-07
"a162848"	4.35774731427061e-08	9.2038068373906e-08
"a162878"	1.25890477967818e-07	7.82323581178201e-08
"a16339"	1.4525824380902e-08	7.36304546991248e-08
"a16391"	3.87355316824054e-08	9.2038068373906e-08
"a164272"	6.29452389839088e-08	7.36304546991248e-08
"a164280"	1.88835716951726e-07	3.95763694007796e-07
"a164325"	4.35774731427061e-09	4.6019034186953e-09
"a164878"	9.68388292060135e-09	4.14171307682577e-08
"a165306"	5.32613560633075e-08	1.01241875211297e-07
"a165436"	2.61464838856237e-07	5.10811279475178e-07
"a165533"	8.23130048251115e-08	6.90285512804295e-08
"a165948"	2.08203482792929e-07	3.77356080333014e-07
"a166002"	4.84194146030068e-09	4.14171307682577e-08
"a166302"	1.93677658412027e-08	8.74361649552107e-08
"a166697"	2.42097073015034e-08	1.38057102560859e-08
"a167013"	2.42097073015034e-08	5.98247444430389e-08
"a167113"	1.93677658412027e-08	1.84076136747812e-08
"a167293"	4.35774731427061e-09	4.14171307682577e-09
"a167427"	5.32613560633075e-08	8.74361649552107e-08
"a167931"	4.84194146030068e-09	1.84076136747812e-08
"a168028"	2.29992219364282e-06	2.32856312985982e-06
"a168092"	9.68388292060135e-09	4.14171307682577e-09
"a168168"	2.61464838856237e-06	2.67370588626197e-06
"a16827"	2.42097073015034e-07	4.64792245288225e-07
"a168686"	9.68388292060135e-09	3.68152273495624e-08
"a168973"	4.35774731427061e-09	4.14171307682577e-09
"a1691"	1.50100185269321e-07	1.61066619654335e-07
"a16927"	1.69467951110524e-07	7.82323581178201e-08
"a169415"	6.77871804442095e-08	8.28342615365154e-08
"a169650"	9.68388292060136e-08	1.24251392304773e-07
"a169662"	5.32613560633075e-08	1.88678040166507e-07
"a169994"	9.68388292060135e-09	5.52228410243436e-08
"a170325"	9.19968877457129e-08	2.11687557259984e-07
"a171282"	1.06522712126615e-07	1.4726090939825e-07
"a171793"	2.56622897395936e-07	3.58948466658233e-07
"a172146"	9.68388292060135e-09	1.05843778629992e-07
"a172488"	3.38935902221047e-08	9.2038068373906e-09
"a17301"	4.35774731427061e-09	3.22133239308671e-08
"a173044"	4.33353760696911e-06	4.71695100416268e-06
"a173312"	5.32613560633075e-08	2.11687557259984e-07
"a173566"	2.42097073015034e-07	5.43024603406045e-07
"a174487"	8.71549462854122e-08	6.44266478617342e-08
"a174492"	2.42097073015034e-08	4.14171307682577e-09
"a174858"	2.90516487618041e-08	4.6019034186953e-08
"a174989"	6.77871804442095e-08	1.24251392304773e-07
"a175861"	4.9871997041097e-07	4.41782728194749e-07
"a1764"	4.35774731427061e-09	2.76114205121718e-08
"a177119"	3.34093960760747e-07	4.55588438450834e-07
"a177372"	4.84194146030068e-09	2.76114205121718e-08
"a177424"	2.56622897395936e-07	3.1292943247128e-07
"a178033"	4.35774731427061e-09	5.52228410243436e-08
"a178365"	1.79151834031125e-07	1.70270426491726e-07
"a178564"	7.74710633648108e-08	1.70270426491726e-07
"a178684"	1.4525824380902e-08	1.10445682048687e-07
"a179931"	4.35774731427061e-09	4.14171307682577e-09
"a18059"	5.81032975236081e-08	5.52228410243436e-08
"a180646"	3.08431671021153e-06	3.40080662641582e-06
"a18071"	1.21048536507517e-07	1.93279943585202e-07
"a181007"	8.23130048251115e-08	1.01241875211297e-07
"a181375"	4.35774731427061e-08	4.14171307682577e-08
"a182363"	2.90516487618041e-08	1.93279943585202e-07
"a182786"	4.84194146030068e-08	5.06209376056483e-08
"a182967"	4.35774731427061e-08	4.14171307682577e-08
"a183238"	4.35774731427061e-08	4.6019034186953e-09
"a184079"	1.4525824380902e-08	1.79474233329117e-07
"a18446"	5.32613560633075e-08	2.62308494865632e-07
"a184694"	7.74710633648108e-08	1.38057102560859e-07
"a185381"	6.29452389839088e-08	8.74361649552107e-08
"a185402"	1.54942126729622e-07	2.02483750422593e-07
"a185510"	4.35774731427061e-09	9.2038068373906e-09
"a185613"	1.21532730653547e-06	1.14587395125513e-06
"a185620"	1.93677658412027e-08	3.68152273495624e-08
"a185951"	1.11364653586916e-07	1.74872329910421e-07
"a186022"	2.90516487618041e-08	7.82323581178201e-08
"a18643"	7.74710633648108e-08	5.52228410243436e-08
"a187345"	1.21048536507517e-07	1.97881847003898e-07
"a188064"	8.08604223870213e-07	1.072243496556e-06
"a189252"	1.4525824380902e-08	9.66399717926012e-08
"a18942"	8.23130048251115e-08	2.02483750422593e-07
"a18950"	7.26291219045102e-08	2.62308494865632e-07
"a189927"	1.4525824380902e-08	4.6019034186953e-08
"a190803"	1.01680770666314e-07	7.36304546991248e-08
"a190951"	1.64626009650223e-07	3.35938949564757e-07
"a191450"	6.00400741077284e-07	7.68517870922115e-07
"a191548"	1.64626009650223e-07	1.79474233329117e-07
"a191783"	8.23130048251115e-08	6.90285512804295e-08
"a192394"	1.93677658412027e-08	1.4726090939825e-07
"a192925"	1.54942126729622e-07	1.84076136747812e-07
"a193381"	2.90516487618041e-08	1.38057102560859e-08
"a193539"	8.71549462854122e-08	1.4726090939825e-07
"a193762"	4.35774731427061e-09	1.84076136747812e-08
"a194306"	2.26602860342072e-06	2.40679548797764e-06
"a194423"	3.87355316824054e-08	8.74361649552107e-08
"a194813"	3.38935902221047e-07	3.40540852983452e-07
"a194960"	1.01680770666314e-07	8.74361649552107e-08
"a194971"	3.48619785141649e-07	3.31337046146061e-07
"a195058"	6.77871804442095e-08	1.79474233329117e-07
"a195213"	4.84194146030068e-09	4.14171307682577e-09
"a195265"	2.42097073015034e-08	8.74361649552107e-08
"a195719"	4.80804787007857e-06	6.04229918874693e-06
"a196458"	1.93677658412027e-08	4.14171307682577e-09
"a196905"	5.66507150855179e-07	6.81081705966904e-07
"a196982"	2.90516487618041e-08	1.05843778629992e-07
"a197047"	4.35774731427061e-08	2.76114205121718e-08
"a197446"	2.42097073015034e-08	1.01241875211297e-07
"a197472"	9.68388292060136e-08	1.19649488886078e-07
"a197808"	4.64826380188865e-07	5.56830313662131e-07
"a200061"	4.84194146030068e-09	3.22133239308671e-08
"a200109"	9.68388292060135e-09	6.44266478617342e-08
"a200435"	4.84194146030068e-09	1.38057102560859e-08
"a200638"	1.93677658412027e-08	3.22133239308671e-08
"a200845"	2.51780955935635e-07	4.41782728194749e-07
"a201035"	4.35774731427061e-08	3.22133239308671e-08
"a201215"	4.35774731427061e-09	4.14171307682577e-09
"a201647"	3.38935902221047e-08	1.4726090939825e-07
"a202218"	4.84194146030068e-09	2.30095170934765e-08
"a202233"	3.38935902221047e-08	4.6019034186953e-08
"a202664"	1.93677658412027e-07	2.39298977772155e-07
"a202827"	3.24410077840145e-07	2.57706591446937e-07
"a203035"	4.84194146030068e-09	3.22133239308671e-08
"a20342"	9.68388292060136e-08	1.19649488886078e-07
"a20359"	4.84194146030068e-09	9.2038068373906e-09
"a204015"	4.35774731427061e-09	1.84076136747812e-08
"a204233"	6.29452389839088e-08	2.11687557259984e-07
"a204342"	1.54942126729622e-07	1.74872329910421e-07
"a20481"	3.38935902221047e-08	4.14171307682577e-09
"a204946"	4.84194146030068e-09	3.22133239308671e-08
"a205197"	1.4525824380902e-08	9.2038068373906e-08
"a205269"	9.34494701838031e-07	9.89409235019489e-07
"a205634"	1.21048536507517e-07	2.2549326751607e-07
"a206069"	1.50100185269321e-07	3.72754176914319e-07
"a206704"	1.93677658412027e-08	1.38057102560859e-08
"a20685"	1.4525824380902e-08	4.14171307682577e-09
"a206865"	1.02164964812344e-06	1.09065111023079e-06
"a206942"	4.35774731427061e-08	6.90285512804295e-08
"a206986"	6.29452389839088e-08	4.14171307682577e-08
"a207075"	1.54942126729622e-07	2.66910398284327e-07
"a207342"	1.06522712126615e-07	1.42659005979554e-07
"a207916"	6.29452389839088e-08	1.05843778629992e-07
"a20800"	9.68388292060136e-08	8.74361649552107e-08
"a208256"	9.68388292060136e-08	1.61066619654335e-07
"a208293"	3.09884253459243e-07	5.01607472637787e-07
"a208454"	2.42097073015034e-08	2.30095170934765e-08
"a208638"	1.25890477967818e-07	6.44266478617342e-08
"a208916"	9.68388292060136e-08	1.15047585467382e-07
"a209710"	7.69868692187808e-07	8.05333098271677e-07
"a209915"	1.4525824380902e-08	7.36304546991248e-08
"a210488"	4.84194146030068e-08	6.90285512804295e-08
"a210731"	4.35774731427061e-09	1.38057102560859e-08
"a211056"	4.84194146030068e-09	9.2038068373906e-09
"a211176"	3.05042311998943e-07	2.53104688028241e-07
"a211322"	8.23130048251115e-08	4.6019034186953e-08
"a211857"	1.22985313091637e-06	1.15047585467382e-06
"a211937"	4.35774731427061e-08	2.30095170934765e-08
"a212412"	1.4525824380902e-08	2.30095170934765e-08
"a212590"	2.93421652494221e-06	3.16610955206236e-06
"a212645"	3.38935902221047e-08	9.2038068373906e-09
"a212853"	5.81032975236081e-08	1.38057102560859e-07
"a213"	6.77871804442095e-08	8.28342615365154e-08
"a213266"	5.98463964493164e-06	6.74178850838861e-06
"a213301"	3.92197258284355e-07	6.48868382036037e-07
"a213583"	1.98519599872328e-07	2.94521818796499e-07
"a213701"	2.22729307173831e-07	2.62308494865632e-07
"a21463"	4.84194146030068e-09	4.6019034186953e-09
"a214779"	8.23130048251115e-08	9.2038068373906e-08
"a215511"	3.77671433903453e-07	6.30460768361256e-07
"a215899"	2.43065461307094e-06	2.11687557259984e-06
"a216101"	4.16406965585858e-07	6.12053154686475e-07
"a216364"	1.4041630234872e-07	1.24251392304773e-07
"a216407"	7.26291219045102e-08	1.5646471623564e-07
"a216855"	7.26291219045102e-08	5.98247444430389e-08
"a216862"	4.35774731427061e-08	1.42659005979554e-07
"a216864"	6.39136272759689e-07	1.072243496556e-06
"a217535"	1.4525824380902e-08	1.84076136747812e-08
"a217574"	1.21048536507517e-07	1.5646471623564e-07
"a218117"	6.77871804442095e-08	5.52228410243436e-08
"a21841"	1.11364653586916e-07	1.42659005979554e-07
"a219495"	5.32613560633075e-08	6.90285512804295e-08
"a219523"	1.98519599872328e-07	1.33455199142164e-07
"a220154"	1.01680770666314e-07	1.65668523073031e-07
"a220629"	3.87355316824054e-08	4.6019034186953e-09
"a220701"	8.71549462854122e-08	1.84076136747812e-07
"a221265"	2.90516487618041e-08	4.14171307682577e-09
"a221942"	1.21048536507517e-07	2.3469707435346e-07
"a222078"	1.03133353104404e-06	7.22498836735162e-07
"a222574"	5.03561911871271e-07	4.37180824776053e-07
"a222992"	1.16206595047216e-07	7.36304546991248e-08
"a223100"	4.84194146030068e-09	1.84076136747812e-08
"a223434"	6.09600429851855e-06	6.36903433147429e-06
"a223502"	4.35774731427061e-09	9.2038068373906e-09
"a223530"	6.77871804442095e-08	1.65668523073031e-07
"a223677"	4.35774731427061e-08	8.74361649552107e-08
"a224055"	1.93677658412027e-08	9.2038068373906e-08
"a224310"	8.23130048251115e-08	1.33455199142164e-07
"a224909"	2.22729307173831e-07	3.26735142727366e-07
"a225043"	2.90516487618041e-08	1.38057102560859e-08
"a2257"	1.4525824380902e-08	1.84076136747812e-08
"a225750"	6.77871804442095e-08	1.38057102560859e-07
"a226502"	3.38935902221047e-08	1.05843778629992e-07
"a22680"	8.23130048251115e-08	7.82323581178201e-08
"a226862"	1.4041630234872e-07	1.79474233329117e-07
"a227291"	1.10880459440886e-06	1.20109679227947e-06
"a227327"	3.87355316824054e-08	5.06209376056483e-08
"a22772"	5.81032975236081e-08	5.52228410243436e-08
"a227725"	3.87355316824054e-08	5.98247444430389e-08
"a228201"	1.4525824380902e-08	1.84076136747812e-07
"a22852"	4.84194146030068e-08	1.01241875211297e-07
"a229195"	8.66707521393821e-07	9.9861304185688e-07
"a229282"	1.74309892570824e-07	2.2549326751607e-07
"a229564"	7.74710633648108e-08	6.90285512804295e-08
"a229572"	1.93677658412027e-07	4.6019034186953e-07
"a230326"	2.75990663237139e-07	3.1292943247128e-07
"a230476"	5.61665209394879e-07	1.04463207604383e-06
"a230931"	9.19968877457129e-08	5.98247444430389e-08
"a231117"	2.90516487618041e-08	4.14171307682577e-08
"a231131"	2.90516487618041e-08	1.24251392304773e-07
"a231355"	9.68388292060135e-09	6.44266478617342e-08
"a231705"	1.11848847732946e-06	1.09985491706818e-06
"a232338"	1.4525824380902e-08	4.14171307682577e-09
"a232376"	7.65026750727507e-07	8.46750229039935e-07
"a232759"	3.87355316824054e-08	1.28853295723468e-07
"a233164"	8.71549462854122e-08	1.51862812816945e-07
"a23323"	9.19968877457129e-08	1.05843778629992e-07
"a233236"	3.38935902221047e-08	8.28342615365154e-08
"a23385"	2.42097073015034e-08	6.90285512804295e-08
"a233969"	2.27571248634132e-07	2.16289460678679e-07
"a233983"	4.35774731427061e-09	2.76114205121718e-08
"a2341"	5.22929677712473e-07	3.77356080333014e-07
"a234599"	3.92197258284355e-07	3.58948466658233e-07
"a234737"	2.1788736571353e-07	1.79474233329117e-07
"a236321"	7.26291219045102e-08	7.82323581178201e-08
"a236407"	1.4525824380902e-08	7.82323581178201e-08
"a236551"	2.51780955935635e-07	2.89919915377804e-07
"a236954"	6.29452389839088e-08	6.90285512804295e-08
"a237351"	4.84194146030068e-08	1.28853295723468e-07
"a237571"	7.74710633648108e-08	1.05843778629992e-07
"a238685"	5.81032975236081e-08	4.04967500845186e-07
"a238823"	1.4525824380902e-08	8.28342615365154e-08
"a239304"	3.14726194919544e-07	2.20891364097374e-07
"a239389"	1.21048536507517e-07	1.10445682048687e-07
"a23955"	1.06522712126615e-07	1.01241875211297e-07
"a239936"	5.32613560633075e-08	5.98247444430389e-08
"a24062"	3.87355316824054e-08	5.06209376056483e-08
"a241004"	1.4525824380902e-08	1.84076136747812e-08
"a243385"	1.00712382374254e-06	7.08693126479076e-07
"a243474"	1.93677658412027e-08	4.6019034186953e-09
"a243573"	7.74710633648108e-08	5.06209376056483e-08
"a243922"	4.84194146030068e-09	3.68152273495624e-08
"a24432"	4.06723082665257e-07	3.31337046146061e-07
"a24487"	4.35774731427061e-09	4.14171307682577e-09
"a24561"	2.80832604697439e-07	4.41782728194749e-07
"a24568"	9.68388292060136e-08	2.02483750422593e-07
"a245978"	4.35774731427061e-08	5.06209376056483e-08
"a246780"	1.64626009650223e-07	3.31337046146061e-07
"a246851"	1.93677658412027e-08	8.28342615365154e-08
"a247900"	7.26291219045102e-08	1.65668523073031e-07
"a248606"	7.26291219045102e-08	1.38057102560859e-08
"a248910"	8.71549462854122e-08	1.5646471623564e-07
"a248983"	5.27771619172774e-07	4.50986535032139e-07
"a249370"	3.87355316824054e-08	6.90285512804295e-08
"a249552"	3.38935902221047e-08	1.61066619654335e-07
"a25007"	9.68388292060135e-09	2.30095170934765e-08
"a25014"	9.68388292060135e-09	4.14171307682577e-08
"a2503"	2.42097073015034e-08	3.68152273495624e-08
"a250421"	4.84194146030068e-09	1.38057102560859e-08
"a250695"	2.90516487618041e-08	8.74361649552107e-08
"a251284"	2.90516487618041e-08	1.84076136747812e-08
"a251567"	3.00200370538642e-07	4.23375114519967e-07
"a251841"	4.35774731427061e-08	1.24251392304773e-07
"a252167"	1.4525824380902e-08	2.30095170934765e-08
"a252277"	4.9871997041097e-07	6.81081705966904e-07
"a252978"	3.87355316824054e-08	1.01241875211297e-07
"a25326"	1.16206595047216e-07	2.57706591446937e-07
"a254059"	9.68388292060136e-08	2.62308494865632e-07
"a254182"	1.93677658412027e-08	4.14171307682577e-08
"a254597"	4.59984438728564e-07	4.92403665800397e-07
"a254744"	4.84194146030068e-09	3.22133239308671e-08
"a25610"	6.10084623997885e-07	6.58072188873428e-07
"a256288"	3.05042311998943e-07	3.68152273495624e-07
"a25641"	2.42097073015034e-08	5.06209376056483e-08
"a25698"	9.68388292060135e-09	9.2038068373906e-09
"a257645"	4.84194146030068e-07	4.27977017938663e-07
"a258360"	4.84194146030068e-08	1.19649488886078e-07
"a259218"	4.35774731427061e-08	2.76114205121718e-08
"a259297"	6.77871804442095e-08	4.14171307682577e-08
"a259342"	1.93677658412027e-08	1.24251392304773e-07
"a259403"	4.35774731427061e-08	3.68152273495624e-08
"a26030"	2.03361541332628e-07	3.17531335889976e-07
"a260424"	1.4525824380902e-08	8.28342615365154e-08
"a260905"	6.29452389839088e-08	1.28853295723468e-07
"a261931"	8.23130048251115e-08	2.76114205121718e-08
"a262450"	1.93677658412027e-08	1.38057102560859e-07
"a263901"	3.87355316824054e-08	6.44266478617342e-08
"a263973"	1.59784068189922e-07	1.4726090939825e-07
"a264662"	4.84194146030068e-09	4.14171307682577e-08
"a265166"	9.19968877457129e-08	1.61066619654335e-07
"a265190"	9.92597999361639e-07	1.39437673586468e-06
"a265220"	2.32413190094433e-07	3.72754176914319e-07
"a265663"	3.14726194919544e-07	4.55588438450834e-07
"a265803"	4.84194146030068e-08	5.06209376056483e-08
"a26640"	1.4525824380902e-07	2.02483750422593e-07
"a266584"	4.35774731427061e-08	1.01241875211297e-07
"a266715"	3.63145609522551e-07	3.26735142727366e-07
"a267056"	5.81032975236081e-08	1.19649488886078e-07
