"ID"	"R2.D10"	"R2.D21"
"a108012"	1.06522712126615e-07	4.6019034186953e-09
"a108018"	3.38935902221047e-08	1.38057102560859e-08
"a10802"	2.8567454615774e-07	7.82323581178201e-08
"a10806"	2.37255131554733e-07	7.82323581178201e-08
"a108114"	5.32613560633075e-08	4.14171307682577e-09
"a108145"	4.21248907046159e-07	2.57706591446937e-07
"a10817"	1.35574360888419e-07	6.90285512804295e-08
"a108366"	5.95558799616983e-07	4.14171307682577e-07
"a108467"	1.35574360888419e-07	2.30095170934765e-08
"a108472"	3.69440133420942e-06	3.28115713752975e-06
"a108504"	1.16206595047216e-07	2.76114205121718e-08
"a108529"	4.50300555807963e-07	1.51862812816945e-07
"a108599"	6.77871804442095e-08	1.38057102560859e-08
"a108620"	7.74710633648108e-08	2.30095170934765e-08
"a108723"	9.82914116441038e-07	5.3842269998735e-07
"a108727"	5.81032975236081e-08	1.38057102560859e-08
"a108760"	7.74710633648108e-08	1.42659005979554e-07
"a108925"	1.29764031136058e-06	9.20380683739059e-07
"a108995"	3.24410077840145e-07	2.80716108540413e-07
"a109044"	2.1788736571353e-07	5.52228410243436e-08
"a109153"	4.9871997041097e-07	2.80716108540413e-07
"a109181"	1.50100185269321e-07	6.44266478617342e-08
"a109213"	3.87355316824054e-08	4.6019034186953e-09
"a109224"	1.11364653586916e-07	2.30095170934765e-08
"a109313"	3.00200370538642e-07	1.19649488886078e-07
"a109325"	1.16206595047216e-07	2.30095170934765e-08
"a109397"	1.06522712126615e-07	3.68152273495624e-08
"a109430"	6.4397821421999e-07	2.94521818796499e-07
"a109649"	4.06723082665257e-07	1.97881847003898e-07
"a109747"	1.4525824380902e-08	4.14171307682577e-09
"a109847"	2.71148721776838e-07	8.74361649552107e-08
"a109848"	2.68243556900658e-06	2.30095170934765e-06
"a109921"	3.38935902221047e-07	1.84076136747812e-07
"a110019"	7.26291219045102e-08	1.38057102560859e-08
"a11015"	3.63145609522551e-07	4.04967500845186e-07
"a110417"	1.25890477967818e-07	9.2038068373906e-09
"a110448"	1.30732419428118e-07	5.98247444430389e-08
"a110679"	6.77871804442095e-08	9.2038068373906e-09
"a110964"	1.73825698424794e-06	1.30694057090946e-06
"a111014"	5.75222645483721e-06	5.13112231184526e-06
"a111109"	4.69668321649166e-07	1.93279943585202e-07
"a111208"	1.93677658412027e-07	8.74361649552107e-08
"a111397"	1.64626009650223e-07	4.6019034186953e-09
"a111398"	6.77871804442095e-08	4.14171307682577e-09
"a111654"	2.61464838856237e-07	1.10445682048687e-07
"a111667"	6.58504038600892e-07	3.17531335889976e-07
"a111847"	5.7134909231548e-07	3.54346563239538e-07
"a112058"	1.06522712126615e-07	2.76114205121718e-08
"a112079"	1.30732419428118e-07	8.74361649552107e-08
"a112188"	7.37911878549823e-06	6.49328572377906e-06
"a112240"	1.4525824380902e-07	3.22133239308671e-08
"a11248"	1.25890477967818e-07	1.10445682048687e-07
"a112626"	1.01680770666314e-07	9.2038068373906e-09
"a112637"	7.91173234613131e-06	7.15595981607119e-06
"a112721"	1.30732419428118e-07	4.14171307682577e-08
"a112736"	2.42097073015034e-08	2.76114205121718e-08
"a112774"	1.83993775491426e-07	1.33455199142164e-07
"a112949"	1.59784068189922e-07	6.44266478617342e-08
"a112994"	2.1788736571353e-07	7.36304546991248e-08
"a113016"	8.71549462854122e-08	2.30095170934765e-08
"a113101"	4.01881141204956e-07	2.3469707435346e-07
"a113251"	6.29452389839088e-07	5.93645541011693e-07
"a113404"	9.19968877457129e-08	1.84076136747812e-08
"a11341"	1.65594397942283e-06	1.21950440595425e-06
"a113434"	7.74710633648108e-08	9.2038068373906e-09
"a113507"	5.27771619172774e-07	3.77356080333014e-07
"a113543"	2.75990663237139e-07	1.01241875211297e-07
"a113575"	1.06522712126615e-07	6.44266478617342e-08
"a113595"	1.11364653586916e-07	4.6019034186953e-09
"a113620"	2.61464838856237e-07	8.28342615365154e-08
"a113680"	1.35574360888419e-07	5.06209376056483e-08
"a113693"	2.03361541332628e-07	1.05843778629992e-07
"a11370"	4.84194146030068e-08	4.14171307682577e-09
"a113731"	1.93677658412027e-08	1.38057102560859e-08
"a113960"	4.06723082665257e-07	1.4726090939825e-07
"a114044"	4.35774731427061e-09	4.14171307682577e-09
"a114265"	1.35574360888419e-07	3.22133239308671e-08
"a114378"	1.11848847732946e-06	6.12053154686475e-07
"a114630"	1.93677658412027e-08	4.6019034186953e-09
"a114633"	2.66306780316537e-07	9.66399717926012e-08
"a114729"	1.15722400901186e-06	8.69759746133411e-07
"a114776"	1.21048536507517e-07	4.14171307682577e-08
"a114806"	9.68388292060136e-08	1.05843778629992e-07
"a114837"	1.50100185269321e-07	5.52228410243436e-08
"a114966"	1.01680770666314e-07	2.30095170934765e-08
"a114993"	1.23953701383697e-06	1.04463207604383e-06
"a115202"	1.59784068189922e-07	8.74361649552107e-08
"a115288"	1.69467951110524e-07	5.52228410243436e-08
"a1153"	2.1788736571353e-07	6.44266478617342e-08
"a115311"	4.84194146030068e-08	4.6019034186953e-08
"a11543"	6.82713745902396e-07	2.94521818796499e-07
"a115435"	1.69467951110524e-07	6.44266478617342e-08
"a115437"	6.77871804442095e-08	6.44266478617342e-08
"a11550"	1.64626009650223e-07	4.14171307682577e-08
"a115540"	2.80832604697439e-07	9.2038068373906e-08
"a11560"	1.01680770666314e-07	2.76114205121718e-08
"a115662"	4.35774731427061e-08	4.14171307682577e-09
"a115723"	1.74309892570824e-07	2.76114205121718e-08
"a115867"	2.51780955935635e-07	1.38057102560859e-07
"a115886"	2.80832604697439e-07	8.74361649552107e-08
"a11605"	1.06522712126615e-07	7.82323581178201e-08
"a116306"	1.11364653586916e-07	4.6019034186953e-08
"a116312"	6.29452389839088e-08	1.38057102560859e-08
"a11638"	2.37255131554733e-07	5.98247444430389e-08
"a11647"	1.25890477967818e-07	2.30095170934765e-08
"a116604"	1.35574360888419e-07	4.6019034186953e-08
"a116629"	9.68388292060135e-09	4.14171307682577e-09
"a116640"	2.75990663237139e-07	1.19649488886078e-07
"a116659"	1.98519599872328e-07	1.19649488886078e-07
"a116957"	1.30732419428118e-07	5.06209376056483e-08
"a116993"	1.88835716951726e-07	4.6019034186953e-08
"a117283"	1.06522712126615e-07	2.30095170934765e-08
"a117525"	2.8567454615774e-07	6.44266478617342e-08
"a117583"	9.19968877457129e-08	7.82323581178201e-08
"a117726"	8.86075287235024e-07	6.30460768361256e-07
"a117770"	1.54942126729622e-07	4.14171307682577e-08
"a117835"	1.54942126729622e-07	8.74361649552107e-08
"a117866"	3.92197258284355e-07	3.86559887170405e-07
"a117927"	2.08203482792929e-07	8.28342615365154e-08
"a117995"	4.79352204569767e-07	2.94521818796499e-07
"a11803"	2.03361541332628e-07	4.6019034186953e-08
"a118277"	5.81032975236081e-08	4.14171307682577e-09
"a118303"	5.75706839629751e-06	5.53608981269044e-06
"a118389"	1.25890477967818e-07	1.01241875211297e-07
"a118470"	3.38935902221047e-08	4.6019034186953e-09
"a118576"	8.27971989711416e-07	5.98247444430389e-07
"a118618"	2.27571248634132e-07	6.90285512804295e-08
"a118621"	2.22729307173831e-07	4.6019034186953e-08
"a118636"	1.59784068189922e-07	8.74361649552107e-08
"a11874"	1.93677658412027e-08	4.14171307682577e-09
"a118771"	2.1304542425323e-07	1.33455199142164e-07
"a118846"	4.35774731427061e-08	1.84076136747812e-08
"a118946"	3.24410077840145e-07	2.20891364097374e-07
"a119114"	1.4477404966299e-06	1.33915389484033e-06
"a119192"	3.00200370538642e-07	1.93279943585202e-07
"a119204"	3.63145609522551e-07	1.74872329910421e-07
"a119279"	7.74710633648108e-08	4.6019034186953e-09
"a119366"	1.16206595047216e-07	8.28342615365154e-08
"a11954"	1.98519599872328e-07	3.22133239308671e-08
"a119558"	6.77871804442095e-08	2.30095170934765e-08
"a119912"	1.50100185269321e-07	3.68152273495624e-08
"a119932"	2.42097073015034e-07	3.22133239308671e-08
"a119933"	4.35774731427061e-08	4.6019034186953e-09
"a120122"	1.25890477967818e-07	5.52228410243436e-08
"a120443"	1.16206595047216e-07	7.82323581178201e-08
"a120528"	3.19568136379845e-07	8.28342615365154e-08
"a120638"	1.4525824380902e-07	5.52228410243436e-08
"a120650"	1.25406283821788e-06	1.13667014441774e-06
"a120756"	6.68187921521494e-07	3.08327529052585e-07
"a120895"	2.1304542425323e-07	1.10445682048687e-07
"a121118"	1.54942126729622e-07	6.44266478617342e-08
"a121410"	9.68388292060136e-08	3.68152273495624e-08
"a121476"	6.58504038600892e-07	3.54346563239538e-07
"a12149"	5.95558799616983e-07	2.57706591446937e-07
"a121590"	4.74510263109466e-07	2.16289460678679e-07
"a121763"	1.83993775491426e-07	4.14171307682577e-08
"a122061"	5.32613560633075e-07	2.94521818796499e-07
"a122247"	1.83993775491426e-07	3.68152273495624e-08
"a122420"	2.1788736571353e-07	4.14171307682577e-08
"a122480"	3.09884253459243e-07	1.33455199142164e-07
"a122640"	2.55654509103876e-06	1.4680071905638e-06
"a122825"	5.66507150855179e-07	2.20891364097374e-07
"a122835"	2.37255131554733e-07	2.07085653841288e-07
"a122891"	4.35774731427061e-08	1.38057102560859e-08
"a122994"	1.16206595047216e-07	3.22133239308671e-08
"a123030"	1.74309892570824e-07	2.76114205121718e-08
"a123114"	1.06522712126615e-07	4.6019034186953e-09
"a123991"	4.2609084850646e-07	2.43900881190851e-07
"a123999"	3.00200370538642e-06	3.14310003496889e-06
"a124031"	8.23130048251115e-08	1.84076136747812e-08
"a124069"	1.98519599872328e-07	8.74361649552107e-08
"a124462"	1.27343060405908e-06	1.05843778629992e-06
"a124504"	3.14726194919544e-07	7.82323581178201e-08
"a124509"	4.21248907046159e-07	1.61066619654335e-07
"a124616"	5.47139385013977e-07	5.29218893149959e-07
"a124676"	1.16206595047216e-07	1.84076136747812e-08
"a124839"	2.1788736571353e-07	7.36304546991248e-08
"a124849"	2.08203482792929e-07	1.38057102560859e-08
"a124866"	1.30732419428118e-07	3.22133239308671e-08
"a124985"	1.4525824380902e-07	2.30095170934765e-08
"a125196"	2.51780955935635e-07	9.2038068373906e-08
"a125268"	1.11364653586916e-07	2.30095170934765e-08
"a125287"	4.80320592861827e-06	4.29817779306141e-06
"a125335"	9.68388292060135e-09	4.14171307682577e-09
"a1254"	3.38935902221047e-08	4.6019034186953e-08
"a12546"	3.19568136379845e-07	1.5646471623564e-07
"a125496"	9.19968877457129e-08	6.90285512804295e-08
"a125497"	4.35774731427061e-08	3.68152273495624e-08
"a125570"	3.05042311998943e-07	1.01241875211297e-07
"a125579"	9.68388292060136e-08	3.22133239308671e-08
"a125895"	5.32613560633075e-08	4.6019034186953e-09
"a125980"	9.19968877457129e-08	4.6019034186953e-08
"a126137"	3.48619785141649e-07	1.42659005979554e-07
"a126144"	3.87355316824054e-07	1.05843778629992e-07
"a126199"	5.81032975236081e-08	1.84076136747812e-08
"a126277"	2.42097073015034e-07	5.06209376056483e-08
"a126279"	2.42097073015034e-07	6.90285512804295e-08
"a126292"	3.05042311998943e-07	1.24251392304773e-07
"a126306"	6.77871804442095e-08	9.2038068373906e-09
"a126536"	9.19968877457129e-08	4.14171307682577e-09
"a126616"	2.90516487618041e-08	4.6019034186953e-09
"a126626"	5.32613560633075e-07	2.30095170934765e-07
"a126783"	7.55342867806906e-07	6.30460768361256e-07
"a126852"	1.01680770666314e-07	3.68152273495624e-08
"a126877"	5.03561911871271e-07	3.22133239308671e-07
"a127190"	7.40817043426004e-07	4.50986535032139e-07
"a127285"	3.05042311998943e-07	1.05843778629992e-07
"a12734"	7.31133160505402e-07	4.55588438450834e-07
"a12735"	9.19968877457129e-08	5.52228410243436e-08
"a127476"	1.36542749180479e-06	8.74361649552107e-07
"a127530"	1.06522712126615e-07	4.6019034186953e-08
"a12768"	1.4041630234872e-07	4.6019034186953e-09
"a127759"	1.11364653586916e-07	3.22133239308671e-08
"a127863"	6.77871804442095e-08	4.6019034186953e-09
"a127936"	7.45658984886304e-07	4.41782728194749e-07
"a128174"	3.14726194919544e-07	1.74872329910421e-07
"a128245"	2.51780955935635e-07	5.98247444430389e-08
"a128444"	1.4041630234872e-07	4.6019034186953e-08
"a128515"	9.68388292060136e-08	3.68152273495624e-08
"a128652"	5.81032975236081e-08	9.2038068373906e-09
"a128676"	3.48619785141649e-07	2.80716108540413e-07
"a128797"	3.43777843681348e-07	1.38057102560859e-07
"a128936"	1.79151834031125e-07	7.82323581178201e-08
"a128959"	4.59984438728564e-07	1.97881847003898e-07
"a128985"	4.35774731427061e-08	2.76114205121718e-08
"a129001"	1.21048536507517e-07	5.06209376056483e-08
"a129121"	4.35774731427061e-07	2.89919915377804e-07
"a129134"	4.11565024125558e-07	3.0372562563389e-07
"a129160"	1.88835716951726e-07	3.22133239308671e-08
"a129194"	1.4041630234872e-07	1.05843778629992e-07
"a129210"	8.18288106790815e-07	4.87801762381702e-07
"a129258"	1.93677658412027e-08	4.6019034186953e-08
"a129688"	2.03361541332628e-07	2.30095170934765e-08
"a129911"	2.51780955935635e-07	7.36304546991248e-08
"a130083"	3.73797880735212e-06	3.82418174093579e-06
"a130099"	4.84194146030068e-09	4.14171307682577e-09
"a130116"	1.4041630234872e-07	4.6019034186953e-08
"a130253"	9.78072174980737e-07	6.21256961523865e-07
"a130301"	5.81032975236081e-08	2.76114205121718e-08
"a130310"	2.42097073015034e-08	9.2038068373906e-09
"a13037"	1.98519599872328e-07	7.82323581178201e-08
"a13039"	4.84194146030068e-08	1.84076136747812e-08
"a130469"	6.77871804442095e-08	4.14171307682577e-08
"a130606"	1.85930552075546e-06	1.78553852645378e-06
"a130706"	3.97039199744656e-07	5.98247444430389e-08
"a130716"	1.01680770666314e-07	2.76114205121718e-08
"a13080"	3.87355316824054e-08	4.14171307682577e-09
"a130821"	1.59784068189922e-07	5.52228410243436e-08
"a131109"	1.16206595047216e-07	4.6019034186953e-08
"a131139"	6.29452389839088e-08	4.14171307682577e-09
"a131195"	8.23130048251115e-08	4.14171307682577e-09
"a131271"	9.68388292060136e-08	5.52228410243436e-08
"a131358"	1.4525824380902e-08	1.38057102560859e-08
"a131546"	9.68388292060135e-09	9.2038068373906e-09
"a131565"	8.71549462854122e-08	1.38057102560859e-08
"a131629"	4.35774731427061e-08	4.14171307682577e-09
"a131688"	3.67987550982852e-07	1.79474233329117e-07
"a132155"	9.68388292060136e-07	5.79839830755607e-07
"a132191"	3.38935902221047e-08	4.6019034186953e-09
"a132272"	9.19968877457129e-08	3.68152273495624e-08
"a132293"	3.43777843681348e-07	4.14171307682577e-08
"a132371"	1.78667639885095e-06	9.01973070064278e-07
"a132527"	5.47139385013977e-07	3.17531335889976e-07
"a132612"	1.85446357929516e-06	1.32074628116555e-06
"a132634"	3.38935902221047e-08	4.14171307682577e-09
"a132696"	8.71549462854122e-08	3.22133239308671e-08
"a132720"	3.38935902221047e-08	4.14171307682577e-09
"a132807"	7.8439451656871e-07	8.37546422202544e-07
"a132880"	1.06522712126615e-07	9.2038068373906e-09
"a132894"	1.06522712126615e-07	6.44266478617342e-08
"a132904"	1.59784068189922e-07	1.01241875211297e-07
"a133020"	2.51780955935635e-07	1.33455199142164e-07
"a133030"	5.37455502093375e-07	1.79474233329117e-07
"a13304"	2.51780955935635e-07	8.74361649552107e-08
"a133187"	2.77443245675229e-06	1.82235375380334e-06
"a133371"	4.89036087490368e-07	1.4726090939825e-07
"a13346"	1.83993775491426e-07	4.14171307682577e-08
"a133475"	4.16406965585858e-07	1.65668523073031e-07
"a133476"	4.35774731427061e-08	2.30095170934765e-08
"a133498"	1.50100185269321e-07	5.98247444430389e-08
"a133551"	1.08943682856765e-06	8.78963552970802e-07
"a13356"	8.47339755552619e-07	5.84441734174303e-07
"a133704"	3.5830366806225e-07	1.24251392304773e-07
"a134011"	4.3093278996676e-07	1.61066619654335e-07
"a134427"	3.77671433903453e-07	2.62308494865632e-07
"a134540"	5.81032975236081e-08	4.14171307682577e-08
"a1346"	5.81032975236081e-08	3.68152273495624e-08
"a134608"	1.93677658412027e-07	6.44266478617342e-08
"a134761"	6.34294331299389e-07	3.72754176914319e-07
"a134857"	2.08203482792929e-07	9.2038068373906e-09
"a134886"	7.26291219045102e-08	1.84076136747812e-08
"a135001"	6.29452389839088e-08	1.84076136747812e-08
"a135011"	2.03845735478659e-06	1.59686048628727e-06
"a135053"	4.19312130462039e-06	3.22133239308671e-06
"a135072"	1.35574360888419e-07	4.6019034186953e-09
"a135193"	2.51780955935635e-07	5.06209376056483e-08
"a135205"	2.18855754005591e-06	2.13528318627462e-06
"a135416"	1.11364653586916e-07	2.30095170934765e-08
"a13543"	4.59984438728564e-07	1.33455199142164e-07
"a135589"	1.69952145256554e-06	8.83565456389497e-07
"a135624"	1.01680770666314e-07	4.14171307682577e-08
"a135784"	3.97039199744656e-07	1.74872329910421e-07
"a13612"	2.69211945192718e-06	2.65990017600588e-06
"a136209"	4.9629899968082e-06	4.46384631613444e-06
"a136255"	9.19968877457129e-07	5.70636023918217e-07
"a136269"	3.29252019300446e-07	1.19649488886078e-07
"a136279"	3.87355316824054e-08	3.22133239308671e-08
"a136323"	4.16406965585858e-07	1.33455199142164e-07
"a136332"	7.8923645802901e-07	6.44266478617342e-07
"a136358"	4.3093278996676e-07	1.51862812816945e-07
"a13638"	9.68388292060136e-08	2.76114205121718e-08
"a136439"	8.23130048251115e-08	9.2038068373906e-09
"a136519"	3.87355316824054e-08	4.6019034186953e-09
"a136572"	2.61464838856237e-07	2.48502784609546e-07
"a136595"	2.56622897395936e-07	1.10445682048687e-07
"a136712"	4.35774731427061e-08	4.14171307682577e-09
"a136862"	2.51780955935635e-07	1.05843778629992e-07
"a136882"	1.84962163783486e-06	1.50482241791336e-06
"a136962"	5.32613560633075e-08	9.2038068373906e-09
"a136995"	4.35774731427061e-09	4.14171307682577e-09
"a137058"	5.32613560633075e-08	1.38057102560859e-08
"a137092"	1.06522712126615e-07	1.84076136747812e-08
"a137247"	2.22729307173831e-07	1.38057102560859e-07
"a137278"	3.38935902221047e-08	1.38057102560859e-08
"a1374"	6.77871804442095e-08	9.2038068373906e-09
"a137486"	2.42097073015034e-07	9.66399717926012e-08
"a137494"	9.68388292060136e-08	1.84076136747812e-08
"a137739"	1.79151834031125e-07	1.38057102560859e-07
"a137747"	6.77871804442095e-08	4.6019034186953e-09
"a137886"	9.68388292060136e-08	1.38057102560859e-08
"a13810"	1.88835716951726e-07	2.76114205121718e-08
"a13811"	8.23130048251115e-08	9.2038068373906e-09
"a13838"	1.93193464265997e-06	1.40818244612076e-06
"a138415"	6.29452389839088e-08	5.06209376056483e-08
"a138511"	4.55142497268264e-07	3.17531335889976e-07
"a138673"	1.69467951110524e-07	6.90285512804295e-08
"a138765"	1.72857310132734e-06	1.05383588288122e-06
"a138798"	2.03361541332628e-07	5.06209376056483e-08
"a138955"	2.8567454615774e-06	2.09846795892506e-06
"a138961"	9.68388292060136e-08	3.22133239308671e-08
"a139036"	8.71549462854122e-08	4.14171307682577e-09
"a139174"	8.23130048251115e-08	4.6019034186953e-09
"a139208"	1.69467951110524e-07	4.6019034186953e-08
"a139402"	8.42497814092318e-07	5.89043637592998e-07
"a139435"	3.38935902221047e-08	4.14171307682577e-09
"a139668"	1.69467951110524e-07	4.6019034186953e-08
"a139763"	4.35774731427061e-08	4.14171307682577e-09
"a139794"	3.38935902221047e-08	4.6019034186953e-09
"a139797"	1.35574360888419e-07	5.06209376056483e-08
"a13999"	3.19568136379845e-07	9.66399717926012e-08
"a140137"	1.79151834031125e-07	6.44266478617342e-08
"a140173"	6.10084623997885e-07	2.76114205121718e-07
"a140185"	3.48619785141649e-07	2.66910398284327e-07
"a140262"	3.38935902221047e-08	3.68152273495624e-08
"a140355"	8.23130048251115e-08	3.22133239308671e-08
"a140433"	2.1304542425323e-07	1.24251392304773e-07
"a140747"	1.71404727694644e-06	9.15778780320364e-07
"a140749"	1.11364653586916e-07	4.6019034186953e-08
"a140766"	2.51780955935635e-07	2.3469707435346e-07
"a140811"	1.4041630234872e-07	6.90285512804295e-08
"a141112"	1.4041630234872e-07	5.52228410243436e-08
"a141179"	2.75990663237139e-07	1.15047585467382e-07
"a141274"	4.69668321649166e-07	2.94521818796499e-07
"a141397"	1.4041630234872e-07	4.6019034186953e-08
"a141529"	3.87355316824054e-08	1.84076136747812e-08
"a141600"	7.74710633648108e-08	8.74361649552107e-08
"a141619"	4.16406965585858e-07	1.38057102560859e-07
"a141673"	8.23130048251115e-08	1.84076136747812e-08
"a141686"	7.74710633648108e-08	4.14171307682577e-09
"a141696"	2.42097073015034e-08	4.6019034186953e-09
"a14175"	2.90516487618041e-08	4.6019034186953e-09
"a141757"	5.61665209394879e-07	2.66910398284327e-07
"a141868"	5.32613560633075e-08	6.44266478617342e-08
"a14193"	8.23130048251115e-08	3.22133239308671e-08
"a141953"	1.30732419428118e-07	1.84076136747812e-08
"a142179"	8.71549462854122e-08	4.6019034186953e-08
"a142304"	1.50584379415351e-06	1.40818244612076e-06
"a142325"	4.89036087490368e-07	3.35938949564757e-07
"a142336"	3.38935902221047e-08	1.84076136747812e-08
"a142621"	1.25890477967818e-07	5.06209376056483e-08
"a142627"	2.80832604697439e-07	1.33455199142164e-07
"a142804"	5.81032975236081e-08	1.38057102560859e-08
"a14282"	2.71148721776838e-07	1.05843778629992e-07
"a142896"	1.06522712126615e-07	6.44266478617342e-08
"a142901"	4.35774731427061e-08	4.14171307682577e-09
"a143110"	6.63345980061193e-07	3.22133239308671e-07
"a143282"	8.23130048251115e-08	1.84076136747812e-08
"a143300"	1.21048536507517e-07	5.52228410243436e-08
