"ID"	"R1.D10"	"R1.D21"
"a90282"	2.73145833013532e-08	1.71164293459968e-07
"a90658"	3.90208332876474e-09	2.56746440189951e-07
"a90776"	1.95104166438237e-08	5.70547644866559e-08
"a91291"	5.07270832739416e-08	2.37728185361066e-08
"a91519"	1.95104166438237e-08	1.56900602338304e-07
"a91521"	3.90208332876474e-08	2.90028386140501e-07
"a91647"	1.17062499862942e-08	1.52146038631082e-07
"a91777"	1.67789583136884e-07	3.37574023212714e-07
"a92224"	1.17062499862942e-08	2.37728185361066e-07
"a92343"	9.7942291551995e-07	1.02223119705258e-06
"a9249"	3.74599999561415e-07	6.56129791596542e-07
"a93000"	7.02374999177653e-08	8.08275830227625e-08
"a93801"	3.51187499588827e-08	1.56900602338304e-07
"a9395"	7.80416665752948e-09	7.60730193155411e-08
"a94109"	1.07697499873907e-06	1.41210542104473e-06
"a94133"	1.67789583136884e-07	5.18247444087124e-07
"a94218"	2.61439583027238e-07	6.56129791596542e-07
"a94487"	1.52181249821825e-07	2.85273822433279e-07
"a94766"	5.07270832739416e-08	1.14109528973312e-07
"a94843"	1.17062499862942e-08	7.13184556083198e-08
"a94853"	3.90208332876474e-08	1.75918857167189e-07
"a9489"	6.24333332602359e-08	2.61501003897173e-07
"a94923"	9.36499998903538e-08	6.65638919010985e-08
"a95090"	5.46291666027064e-08	3.66101405456042e-07
"a95156"	3.12166666301179e-08	1.47391474923861e-07
"a95213"	6.219920826051e-06	7.74518427906353e-06
"a9524"	5.07270832739416e-08	1.85427984581632e-07
"a95277"	8.58458332328243e-08	1.75918857167189e-07
"a95665"	1.95104166438237e-07	3.51837714334378e-07
"a95889"	4.68249999451769e-08	2.32973621653845e-07
"a96347"	5.66192291003764e-06	7.01773603185867e-06
"a96478"	8.9747916561589e-08	1.14109528973312e-07
"a96479"	2.9655833298612e-07	5.7530220857378e-07
"a9663"	1.2837854151636e-06	1.2932413283642e-06
"a97093"	1.17062499862942e-08	1.66409729752746e-07
"a97462"	2.18516666410826e-07	4.94474625551017e-07
"a97661"	5.07270832739416e-08	1.23618656387754e-07
"a97763"	3.90208332876474e-09	8.55821467299838e-08
"a97938"	1.5608333315059e-08	1.8067342087441e-07
"a97970"	5.85312499314711e-08	6.65638919010985e-08
"a98054"	9.83324998848715e-07	9.88949251102035e-07
"a98298"	8.9747916561589e-08	2.94782949847722e-07
"a98399"	3.51187499588827e-08	1.04600401558869e-07
"a98868"	1.28768749849236e-07	1.0935496526609e-07
"a99027"	8.27241665698125e-07	7.84503011691518e-07
"a99102"	3.51187499588827e-08	1.33127783802197e-07
"a99556"	3.90208332876474e-08	1.23618656387754e-07
"a99703"	3.90208332876474e-09	1.23618656387754e-07
"a99770"	3.90208332876474e-08	1.52146038631082e-07
"UB1"	5.4867193685761e-05	3.02865708149998e-05
"UB2"	9.87227082177479e-07	4.70701807014911e-07
"UB3"	9.20891665588479e-06	4.84490041765853e-06
"Control_BioDepleted"	8.58458332328243e-08	8.55821467299838e-08
